P.1,P.2,P.3,P.4,P.5,P.6,score,positive
0,0.4,0,0.2,0.4,0,-0.06000000000000005,FALSE
0.3,0,0.1,0.2,0.4,0,0.6905709180756476,TRUE
0.2,0.1,0.1,0.2,0.4,0,0.5187709180756479,TRUE
0.1,0.2,0.1,0.2,0.4,0,0.3269709180756476,TRUE
0,0.3,0.1,0.2,0.4,0,0.11517091807564761,TRUE
0.2,0,0.2,0.2,0.4,0,0.64500275816017,TRUE
0.1,0.1,0.2,0.2,0.4,0,0.47320275816016977,TRUE
0,0.2,0.2,0.2,0.4,0,0.2814027581601698,TRUE
0.1,0,0.3,0.2,0.4,0,0.6116588075760032,TRUE
0,0.1,0.3,0.2,0.4,0,0.43985880757600315,TRUE
0,0,0.4,0.2,0.4,0,0.5918246976412704,TRUE
0.3,0,0,0.3,0.4,0,0.18540000000000012,TRUE
0.2,0.1,0,0.3,0.4,0,0.013600000000000168,TRUE
0.1,0.2,0,0.3,0.4,0,-0.17820000000000003,FALSE
0,0.3,0,0.3,0.4,0,-0.3899999999999999,FALSE
0.2,0,0.1,0.3,0.4,0,0.1287709180756479,TRUE
0.1,0.1,0.1,0.3,0.4,0,-0.043029081924352286,FALSE
0,0.2,0.1,0.3,0.4,0,-0.23482908192435226,FALSE
0.1,0,0.2,0.3,0.4,0,0.08320275816016987,TRUE
0,0.1,0.2,0.3,0.4,0,-0.08859724183983009,FALSE
0,0,0.3,0.3,0.4,0,0.04985880757600325,TRUE
0.2,0,0,0.4,0.4,0,-0.37639999999999996,FALSE
0.1,0.1,0,0.4,0.4,0,-0.5482000000000001,FALSE
0,0.2,0,0.4,0.4,0,-0.7400000000000001,FALSE
0.1,0,0.1,0.4,0.4,0,-0.4330290819243524,FALSE
0,0.1,0.1,0.4,0.4,0,-0.6048290819243524,FALSE
0,0,0.2,0.4,0.4,0,-0.4785972418398302,FALSE
0.1,0,0,0.5,0.4,0,-0.9382,FALSE
0,0.1,0,0.5,0.4,0,-1.1099999999999999,FALSE
0,0,0.1,0.5,0.4,0,-0.9948290819243523,FALSE
0,0,0,0.6,0.4,0,-1.5,FALSE
0.5,0,0,0,0.5,0,1.8090000000000002,TRUE
0.4,0.1,0,0,0.5,0,1.6372,TRUE
0.3,0.2,0,0,0.5,0,1.4454,TRUE
0.2,0.3,0,0,0.5,0,1.2336,TRUE
0.1,0.4,0,0,0.5,0,1.0018,TRUE
0,0.5,0,0,0.5,0,0.75,TRUE
0.4,0,0.1,0,0.5,0,1.752370918075648,TRUE
0.3,0.1,0.1,0,0.5,0,1.5805709180756478,TRUE
0.2,0.2,0.1,0,0.5,0,1.3887709180756478,TRUE
0.1,0.3,0.1,0,0.5,0,1.1769709180756478,TRUE
0,0.4,0.1,0,0.5,0,0.9451709180756476,TRUE
0.3,0,0.2,0,0.5,0,1.70680275816017,TRUE
0.2,0.1,0.2,0,0.5,0,1.5350027581601697,TRUE
0.1,0.2,0.2,0,0.5,0,1.34320275816017,TRUE
0,0.3,0.2,0,0.5,0,1.1314027581601698,TRUE
0.2,0,0.3,0,0.5,0,1.6734588075760035,TRUE
0.1,0.1,0.3,0,0.5,0,1.5016588075760033,TRUE
0,0.2,0.3,0,0.5,0,1.3098588075760031,TRUE
0.1,0,0.4,0,0.5,0,1.6536246976412703,TRUE
0,0.1,0.4,0,0.5,0,1.4818246976412703,TRUE
0,0,0.5,0,0.5,0,1.6487212707001282,TRUE
0.4,0,0,0.1,0.5,0,1.2472000000000003,TRUE
0.3,0.1,0,0.1,0.5,0,1.0754000000000001,TRUE
0.2,0.2,0,0.1,0.5,0,0.8835999999999999,TRUE
0.1,0.3,0,0.1,0.5,0,0.6718000000000002,TRUE
0,0.4,0,0.1,0.5,0,0.43999999999999995,TRUE
0.3,0,0.1,0.1,0.5,0,1.1905709180756476,TRUE
0.2,0.1,0.1,0.1,0.5,0,1.018770918075648,TRUE
0.1,0.2,0.1,0.1,0.5,0,0.8269709180756477,TRUE
0,0.3,0.1,0.1,0.5,0,0.6151709180756475,TRUE
0.2,0,0.2,0.1,0.5,0,1.14500275816017,TRUE
0.1,0.1,0.2,0.1,0.5,0,0.9732027581601699,TRUE
0,0.2,0.2,0.1,0.5,0,0.7814027581601697,TRUE
0.1,0,0.3,0.1,0.5,0,1.1116588075760032,TRUE
0,0.1,0.3,0.1,0.5,0,0.939858807576003,TRUE
0,0,0.4,0.1,0.5,0,1.0918246976412704,TRUE
0.3,0,0,0.2,0.5,0,0.6854,TRUE
0.2,0.1,0,0.2,0.5,0,0.5136000000000001,TRUE
0.1,0.2,0,0.2,0.5,0,0.32179999999999986,TRUE
0,0.3,0,0.2,0.5,0,0.10999999999999999,TRUE
0.2,0,0.1,0.2,0.5,0,0.6287709180756478,TRUE
0.1,0.1,0.1,0.2,0.5,0,0.4569709180756476,TRUE
0,0.2,0.1,0.2,0.5,0,0.26517091807564763,TRUE
0.1,0,0.2,0.2,0.5,0,0.5832027581601698,TRUE
0,0.1,0.2,0.2,0.5,0,0.4114027581601698,TRUE
0,0,0.3,0.2,0.5,0,0.5498588075760031,TRUE
0.2,0,0,0.3,0.5,0,0.12360000000000015,TRUE
0.1,0.1,0,0.3,0.5,0,-0.04820000000000002,FALSE
0,0.2,0,0.3,0.5,0,-0.24,FALSE
0.1,0,0.1,0.3,0.5,0,0.0669709180756477,TRUE
0,0.1,0.1,0.3,0.5,0,-0.10482908192435225,FALSE
0,0,0.2,0.3,0.5,0,0.0214027581601699,TRUE
0.1,0,0,0.4,0.5,0,-0.43820000000000014,FALSE
0,0.1,0,0.4,0.5,0,-0.6100000000000001,FALSE
0,0,0.1,0.4,0.5,0,-0.4948290819243524,FALSE
0,0,0,0.5,0.5,0,-1,FALSE
0.4,0,0,0,0.6,0,1.7472000000000003,TRUE
0.3,0.1,0,0,0.6,0,1.5754000000000001,TRUE
0.2,0.2,0,0,0.6,0,1.3836,TRUE
0.1,0.3,0,0,0.6,0,1.1718000000000002,TRUE
0,0.4,0,0,0.6,0,0.94,TRUE
0.3,0,0.1,0,0.6,0,1.6905709180756476,TRUE
0.2,0.1,0.1,0,0.6,0,1.518770918075648,TRUE
0.1,0.2,0.1,0,0.6,0,1.3269709180756477,TRUE
0,0.3,0.1,0,0.6,0,1.1151709180756475,TRUE
0.2,0,0.2,0,0.6,0,1.64500275816017,TRUE
0.1,0.1,0.2,0,0.6,0,1.4732027581601699,TRUE
0,0.2,0.2,0,0.6,0,1.2814027581601697,TRUE
0.1,0,0.3,0,0.6,0,1.6116588075760032,TRUE
0,0.1,0.3,0,0.6,0,1.439858807576003,TRUE
0,0,0.4,0,0.6,0,1.5918246976412704,TRUE
0.3,0,0,0.1,0.6,0,1.1854,TRUE
0.2,0.1,0,0.1,0.6,0,1.0136,TRUE
0.1,0.2,0,0.1,0.6,0,0.8217999999999999,TRUE
0,0.3,0,0.1,0.6,0,0.6099999999999999,TRUE
0.2,0,0.1,0.1,0.6,0,1.1287709180756478,TRUE
0.1,0.1,0.1,0.1,0.6,0,0.9569709180756476,TRUE
0,0.2,0.1,0.1,0.6,0,0.7651709180756476,TRUE
0.1,0,0.2,0.1,0.6,0,1.0832027581601698,TRUE
0,0.1,0.2,0.1,0.6,0,0.9114027581601698,TRUE
0,0,0.3,0.1,0.6,0,1.0498588075760031,TRUE
0.2,0,0,0.2,0.6,0,0.6236000000000002,TRUE
0.1,0.1,0,0.2,0.6,0,0.45179999999999987,TRUE
0,0.2,0,0.2,0.6,0,0.2599999999999999,TRUE
0.1,0,0.1,0.2,0.6,0,0.5669709180756475,TRUE
0,0.1,0.1,0.2,0.6,0,0.39517091807564764,TRUE
0,0,0.2,0.2,0.6,0,0.5214027581601699,TRUE
0.1,0,0,0.3,0.6,0,0.061799999999999966,TRUE
0,0.1,0,0.3,0.6,0,-0.10999999999999999,FALSE
0,0,0.1,0.3,0.6,0,0.005170918075647735,TRUE
0,0,0,0.4,0.6,0,-0.5000000000000001,FALSE
0.3,0,0,0,0.7,0,1.6854,TRUE
0.2,0.1,0,0,0.7,0,1.5136000000000003,TRUE
0.1,0.2,0,0,0.7,0,1.3217999999999999,TRUE
0,0.3,0,0,0.7,0,1.1099999999999999,TRUE
0.2,0,0.1,0,0.7,0,1.6287709180756478,TRUE
0.1,0.1,0.1,0,0.7,0,1.4569709180756476,TRUE
0,0.2,0.1,0,0.7,0,1.2651709180756476,TRUE
0.1,0,0.2,0,0.7,0,1.5832027581601698,TRUE
0,0.1,0.2,0,0.7,0,1.4114027581601698,TRUE
0,0,0.3,0,0.7,0,1.549858807576003,TRUE
0.2,0,0,0.1,0.7,0,1.1236000000000002,TRUE
0.1,0.1,0,0.1,0.7,0,0.9518,TRUE
0,0.2,0,0.1,0.7,0,0.7599999999999998,TRUE
0.1,0,0.1,0.1,0.7,0,1.0669709180756475,TRUE
0,0.1,0.1,0.1,0.7,0,0.8951709180756477,TRUE
0,0,0.2,0.1,0.7,0,1.02140275816017,TRUE
0.1,0,0,0.2,0.7,0,0.5617999999999999,TRUE
0,0.1,0,0.2,0.7,0,0.3899999999999999,TRUE
0,0,0.1,0.2,0.7,0,0.5051709180756476,TRUE
0,0,0,0.3,0.7,0,0,FALSE
0.2,0,0,0,0.8,0,1.6236000000000002,TRUE
0.1,0.1,0,0,0.8,0,1.4518,TRUE
0,0.2,0,0,0.8,0,1.26,TRUE
0.1,0,0.1,0,0.8,0,1.566970918075648,TRUE
0,0.1,0.1,0,0.8,0,1.3951709180756477,TRUE
0,0,0.2,0,0.8,0,1.52140275816017,TRUE
0.1,0,0,0.1,0.8,0,1.0617999999999999,TRUE
0,0.1,0,0.1,0.8,0,0.8900000000000001,TRUE
0,0,0.1,0.1,0.8,0,1.0051709180756476,TRUE
0,0,0,0.2,0.8,0,0.5,TRUE
0.1,0,0,0,0.9,0,1.5617999999999999,TRUE
0,0.1,0,0,0.9,0,1.3900000000000001,TRUE
0,0,0.1,0,0.9,0,1.5051709180756476,TRUE
0,0,0,0.1,0.9,0,1,TRUE
0,0,0,0,1,0,1.5,TRUE
0.9,0,0,0,0,0.1,2.2561999999999998,TRUE
0.8,0.1,0,0,0,0.1,2.0844000000000005,TRUE
0.7,0.2,0,0,0,0.1,1.8925999999999998,TRUE
0.6,0.3,0,0,0,0.1,1.6808,TRUE
0.5,0.4,0,0,0,0.1,1.449,TRUE
0.4,0.5,0,0,0,0.1,1.1972000000000003,TRUE
0.3,0.6,0,0,0,0.1,0.9254,TRUE
0.2,0.7,0,0,0,0.1,0.6336000000000002,TRUE
0.1,0.8,0,0,0,0.1,0.3218,TRUE
0,0.9,0,0,0,0.1,-0.010000000000000009,FALSE
0.8,0,0.1,0,0,0.1,2.199570918075648,TRUE
0.7,0.1,0.1,0,0,0.1,2.027770918075648,TRUE
0.6,0.2,0.1,0,0,0.1,1.835970918075648,TRUE
0.5,0.3,0.1,0,0,0.1,1.6241709180756478,TRUE
0.4,0.4,0.1,0,0,0.1,1.3923709180756478,TRUE
0.3,0.5,0.1,0,0,0.1,1.1405709180756478,TRUE
0.2,0.6,0.1,0,0,0.1,0.8687709180756478,TRUE
0.1,0.7,0.1,0,0,0.1,0.5769709180756477,TRUE
0,0.8,0.1,0,0,0.1,0.26517091807564763,TRUE
0.7,0,0.2,0,0,0.1,2.1540027581601695,TRUE
0.6,0.1,0.2,0,0,0.1,1.9822027581601702,TRUE
0.5,0.2,0.2,0,0,0.1,1.7904027581601696,TRUE
0.4,0.3,0.2,0,0,0.1,1.5786027581601703,TRUE
0.3,0.4,0.2,0,0,0.1,1.3468027581601698,TRUE
0.2,0.5,0.2,0,0,0.1,1.09500275816017,TRUE
0.1,0.6,0.2,0,0,0.1,0.82320275816017,TRUE
0,0.7,0.2,0,0,0.1,0.5314027581601699,TRUE
0.6,0,0.3,0,0,0.1,2.120658807576003,TRUE
0.5,0.1,0.3,0,0,0.1,1.948858807576003,TRUE
0.4,0.2,0.3,0,0,0.1,1.7570588075760032,TRUE
0.3,0.3,0.3,0,0,0.1,1.545258807576003,TRUE
0.2,0.4,0.3,0,0,0.1,1.3134588075760032,TRUE
0.1,0.5,0.3,0,0,0.1,1.0616588075760032,TRUE
0,0.6,0.3,0,0,0.1,0.7898588075760031,TRUE
0.5,0,0.4,0,0,0.1,2.1008246976412703,TRUE
0.4,0.1,0.4,0,0,0.1,1.9290246976412702,TRUE
0.3,0.2,0.4,0,0,0.1,1.7372246976412704,TRUE
0.2,0.3,0.4,0,0,0.1,1.5254246976412702,TRUE
0.1,0.4,0.4,0,0,0.1,1.2936246976412704,TRUE
0,0.5,0.4,0,0,0.1,1.0418246976412704,TRUE
0.4,0,0.5,0,0,0.1,2.0959212707001287,TRUE
0.3,0.1,0.5,0,0,0.1,1.9241212707001285,TRUE
0.2,0.2,0.5,0,0,0.1,1.7323212707001283,TRUE
0.1,0.3,0.5,0,0,0.1,1.5205212707001285,TRUE
0,0.4,0.5,0,0,0.1,1.288721270700128,TRUE
0.3,0,0.6,0,0,0.1,2.107518800390509,TRUE
0.2,0.1,0.6,0,0,0.1,1.935718800390509,TRUE
0.1,0.2,0.6,0,0,0.1,1.7439188003905093,TRUE
0,0.3,0.6,0,0,0.1,1.532118800390509,TRUE
0.2,0,0.7,0,0,0.1,2.137352707470477,TRUE
0.1,0.1,0.7,0,0,0.1,1.9655527074704766,TRUE
0,0.2,0.7,0,0,0.1,1.7737527074704769,TRUE
0.1,0,0.8,0,0,0.1,2.1873409284924676,TRUE
0,0.1,0.8,0,0,0.1,2.0155409284924684,TRUE
0,0,0.9,0,0,0.1,2.2596031111569497,TRUE
0.8,0,0,0.1,0,0.1,1.6944000000000008,TRUE
0.7,0.1,0,0.1,0,0.1,1.5226000000000006,TRUE
0.6,0.2,0,0.1,0,0.1,1.3308000000000002,TRUE
0.5,0.3,0,0.1,0,0.1,1.119,TRUE
0.4,0.4,0,0.1,0,0.1,0.8872000000000002,TRUE
0.3,0.5,0,0.1,0,0.1,0.6354000000000002,TRUE
0.2,0.6,0,0.1,0,0.1,0.36360000000000003,TRUE
0.1,0.7,0,0.1,0,0.1,0.07180000000000009,TRUE
0,0.8,0,0.1,0,0.1,-0.2400000000000001,FALSE
0.7,0,0.1,0.1,0,0.1,1.6377709180756481,TRUE
0.6,0.1,0.1,0.1,0,0.1,1.4659709180756477,TRUE
0.5,0.2,0.1,0.1,0,0.1,1.274170918075648,TRUE
0.4,0.3,0.1,0.1,0,0.1,1.0623709180756478,TRUE
0.3,0.4,0.1,0.1,0,0.1,0.8305709180756475,TRUE
0.2,0.5,0.1,0.1,0,0.1,0.578770918075648,TRUE
0.1,0.6,0.1,0.1,0,0.1,0.3069709180756478,TRUE
0,0.7,0.1,0.1,0,0.1,0.015170918075647744,TRUE
0.6,0,0.2,0.1,0,0.1,1.5922027581601697,TRUE
0.5,0.1,0.2,0.1,0,0.1,1.4204027581601701,TRUE
0.4,0.2,0.2,0.1,0,0.1,1.22860275816017,TRUE
0.3,0.3,0.2,0.1,0,0.1,1.0168027581601697,TRUE
0.2,0.4,0.2,0.1,0,0.1,0.7850027581601697,TRUE
0.1,0.5,0.2,0.1,0,0.1,0.5332027581601699,TRUE
0,0.6,0.2,0.1,0,0.1,0.2614027581601699,TRUE
0.5,0,0.3,0.1,0,0.1,1.5588588075760033,TRUE
0.4,0.1,0.3,0.1,0,0.1,1.3870588075760033,TRUE
0.3,0.2,0.3,0.1,0,0.1,1.1952588075760031,TRUE
0.2,0.3,0.3,0.1,0,0.1,0.9834588075760033,TRUE
0.1,0.4,0.3,0.1,0,0.1,0.7516588075760033,TRUE
0,0.5,0.3,0.1,0,0.1,0.4998588075760032,TRUE
0.4,0,0.4,0.1,0,0.1,1.5390246976412705,TRUE
0.3,0.1,0.4,0.1,0,0.1,1.3672246976412705,TRUE
0.2,0.2,0.4,0.1,0,0.1,1.1754246976412703,TRUE
0.1,0.3,0.4,0.1,0,0.1,0.9636246976412706,TRUE
0,0.4,0.4,0.1,0,0.1,0.7318246976412701,TRUE
0.3,0,0.5,0.1,0,0.1,1.534121270700128,TRUE
0.2,0.1,0.5,0.1,0,0.1,1.3623212707001284,TRUE
0.1,0.2,0.5,0.1,0,0.1,1.1705212707001282,TRUE
0,0.3,0.5,0.1,0,0.1,0.958721270700128,TRUE
0.2,0,0.6,0.1,0,0.1,1.5457188003905094,TRUE
0.1,0.1,0.6,0.1,0,0.1,1.373918800390509,TRUE
0,0.2,0.6,0.1,0,0.1,1.1821188003905088,TRUE
0.1,0,0.7,0.1,0,0.1,1.575552707470477,TRUE
0,0.1,0.7,0.1,0,0.1,1.403752707470477,TRUE
0,0,0.8,0.1,0,0.1,1.6255409284924678,TRUE
0.7,0,0,0.2,0,0.1,1.1326,TRUE
0.6,0.1,0,0.2,0,0.1,0.9607999999999999,TRUE
0.5,0.2,0,0.2,0,0.1,0.7690000000000001,TRUE
0.4,0.3,0,0.2,0,0.1,0.5572000000000001,TRUE
0.3,0.4,0,0.2,0,0.1,0.3253999999999999,TRUE
0.2,0.5,0,0.2,0,0.1,0.07360000000000011,TRUE
0.1,0.6,0,0.2,0,0.1,-0.19819999999999993,FALSE
0,0.7,0,0.2,0,0.1,-0.49,FALSE
0.6,0,0.1,0.2,0,0.1,1.0759709180756478,TRUE
0.5,0.1,0.1,0.2,0,0.1,0.9041709180756476,TRUE
0.4,0.2,0.1,0.2,0,0.1,0.7123709180756479,TRUE
0.3,0.3,0.1,0.2,0,0.1,0.5005709180756477,TRUE
0.2,0.4,0.1,0.2,0,0.1,0.2687709180756477,TRUE
0.1,0.5,0.1,0.2,0,0.1,0.016970918075647656,TRUE
0,0.6,0.1,0.2,0,0.1,-0.2548290819243523,FALSE
0.5,0,0.2,0.2,0,0.1,1.0304027581601698,TRUE
0.4,0.1,0.2,0.2,0,0.1,0.8586027581601701,TRUE
0.3,0.2,0.2,0.2,0,0.1,0.6668027581601699,TRUE
0.2,0.3,0.2,0.2,0,0.1,0.4550027581601699,TRUE
0.1,0.4,0.2,0.2,0,0.1,0.22320275816016988,TRUE
0,0.5,0.2,0.2,0,0.1,-0.028597241839830145,FALSE
0.4,0,0.3,0.2,0,0.1,0.9970588075760034,TRUE
0.3,0.1,0.3,0.2,0,0.1,0.8252588075760032,TRUE
0.2,0.2,0.3,0.2,0,0.1,0.6334588075760033,TRUE
0.1,0.3,0.3,0.2,0,0.1,0.42165880757600327,TRUE
0,0.4,0.3,0.2,0,0.1,0.18985880757600304,TRUE
0.3,0,0.4,0.2,0,0.1,0.9772246976412704,TRUE
0.2,0.1,0.4,0.2,0,0.1,0.8054246976412704,TRUE
0.1,0.2,0.4,0.2,0,0.1,0.6136246976412703,TRUE
0,0.3,0.4,0.2,0,0.1,0.40182469764127027,TRUE
0.2,0,0.5,0.2,0,0.1,0.9723212707001283,TRUE
0.1,0.1,0.5,0.2,0,0.1,0.8005212707001281,TRUE
0,0.2,0.5,0.2,0,0.1,0.6087212707001282,TRUE
0.1,0,0.6,0.2,0,0.1,0.9839188003905088,TRUE
0,0.1,0.6,0.2,0,0.1,0.8121188003905089,TRUE
0,0,0.7,0.2,0,0.1,1.0137527074704766,TRUE
0.6,0,0,0.3,0,0.1,0.5708000000000002,TRUE
0.5,0.1,0,0.3,0,0.1,0.399,TRUE
0.4,0.2,0,0.3,0,0.1,0.20720000000000027,TRUE
0.3,0.3,0,0.3,0,0.1,-0.0045999999999999375,FALSE
0.2,0.4,0,0.3,0,0.1,-0.23639999999999994,FALSE
0.1,0.5,0,0.3,0,0.1,-0.48819999999999986,FALSE
0,0.6,0,0.3,0,0.1,-0.7599999999999999,FALSE
0.5,0,0.1,0.3,0,0.1,0.514170918075648,TRUE
0.4,0.1,0.1,0.3,0,0.1,0.3423709180756478,TRUE
0.3,0.2,0.1,0.3,0,0.1,0.15057091807564782,TRUE
0.2,0.3,0.1,0.3,0,0.1,-0.06122908192435217,FALSE
0.1,0.4,0.1,0.3,0,0.1,-0.2930290819243522,FALSE
0,0.5,0.1,0.3,0,0.1,-0.5448290819243522,FALSE
0.4,0,0.2,0.3,0,0.1,0.46860275816016994,TRUE
0.3,0.1,0.2,0.3,0,0.1,0.29680275816017,TRUE
0.2,0.2,0.2,0.3,0,0.1,0.10500275816017002,TRUE
0.1,0.3,0.2,0.3,0,0.1,-0.10679724183982997,FALSE
0,0.4,0.2,0.3,0,0.1,-0.33859724183983,FALSE
0.3,0,0.3,0.3,0,0.1,0.4352588075760033,TRUE
0.2,0.1,0.3,0.3,0,0.1,0.2634588075760034,TRUE
0.1,0.2,0.3,0.3,0,0.1,0.07165880757600318,TRUE
0,0.3,0.3,0.3,0,0.1,-0.1401411924239968,FALSE
0.2,0,0.4,0.3,0,0.1,0.41542469764127055,TRUE
0.1,0.1,0.4,0.3,0,0.1,0.24362469764127037,TRUE
0,0.2,0.4,0.3,0,0.1,0.0518246976412704,TRUE
0.1,0,0.5,0.3,0,0.1,0.4105212707001282,TRUE
0,0.1,0.5,0.3,0,0.1,0.23872127070012827,TRUE
0,0,0.6,0.3,0,0.1,0.422118800390509,TRUE
0.5,0,0,0.4,0,0.1,0.009000000000000119,TRUE
0.4,0.1,0,0.4,0,0.1,-0.16280000000000006,FALSE
0.3,0.2,0,0.4,0,0.1,-0.3546,FALSE
0.2,0.3,0,0.4,0,0.1,-0.5664,FALSE
0.1,0.4,0,0.4,0,0.1,-0.7982,FALSE
0,0.5,0,0.4,0,0.1,-1.05,FALSE
0.4,0,0.1,0.4,0,0.1,-0.04762908192435211,FALSE
0.3,0.1,0.1,0.4,0,0.1,-0.2194290819243523,FALSE
0.2,0.2,0.1,0.4,0,0.1,-0.41122908192435226,FALSE
0.1,0.3,0.1,0.4,0,0.1,-0.6230290819243522,FALSE
0,0.4,0.1,0.4,0,0.1,-0.8548290819243524,FALSE
0.3,0,0.2,0.4,0,0.1,-0.09319724183983014,FALSE
0.2,0.1,0.2,0.4,0,0.1,-0.2649972418398301,FALSE
0.1,0.2,0.2,0.4,0,0.1,-0.45679724183983006,FALSE
0,0.3,0.2,0.4,0,0.1,-0.6685972418398303,FALSE
0.2,0,0.3,0.4,0,0.1,-0.12654119242399675,FALSE
0.1,0.1,0.3,0.4,0,0.1,-0.2983411924239969,FALSE
0,0.2,0.3,0.4,0,0.1,-0.4901411924239969,FALSE
0.1,0,0.4,0.4,0,0.1,-0.14637530235872975,FALSE
0,0.1,0.4,0.4,0,0.1,-0.3181753023587297,FALSE
0,0,0.5,0.4,0,0.1,-0.15127872929987185,FALSE
0.4,0,0,0.5,0,0.1,-0.5527999999999997,FALSE
0.3,0.1,0,0.5,0,0.1,-0.7245999999999999,FALSE
0.2,0.2,0,0.5,0,0.1,-0.9163999999999999,FALSE
0.1,0.3,0,0.5,0,0.1,-1.1281999999999999,FALSE
0,0.4,0,0.5,0,0.1,-1.36,FALSE
0.3,0,0.1,0.5,0,0.1,-0.6094290819243522,FALSE
0.2,0.1,0.1,0.5,0,0.1,-0.7812290819243521,FALSE
0.1,0.2,0.1,0.5,0,0.1,-0.9730290819243523,FALSE
0,0.3,0.1,0.5,0,0.1,-1.1848290819243523,FALSE
0.2,0,0.2,0.5,0,0.1,-0.65499724183983,FALSE
0.1,0.1,0.2,0.5,0,0.1,-0.8267972418398302,FALSE
0,0.2,0.2,0.5,0,0.1,-1.0185972418398301,FALSE
0.1,0,0.3,0.5,0,0.1,-0.6883411924239968,FALSE
0,0.1,0.3,0.5,0,0.1,-0.8601411924239968,FALSE
0,0,0.4,0.5,0,0.1,-0.7081753023587296,FALSE
0.3,0,0,0.6,0,0.1,-1.1145999999999998,FALSE
0.2,0.1,0,0.6,0,0.1,-1.2863999999999998,FALSE
0.1,0.2,0,0.6,0,0.1,-1.4782,FALSE
0,0.3,0,0.6,0,0.1,-1.6899999999999997,FALSE
0.2,0,0.1,0.6,0,0.1,-1.171229081924352,FALSE
0.1,0.1,0.1,0.6,0,0.1,-1.3430290819243522,FALSE
0,0.2,0.1,0.6,0,0.1,-1.5348290819243522,FALSE
0.1,0,0.2,0.6,0,0.1,-1.21679724183983,FALSE
0,0.1,0.2,0.6,0,0.1,-1.38859724183983,FALSE
0,0,0.3,0.6,0,0.1,-1.2501411924239967,FALSE
0.2,0,0,0.7,0,0.1,-1.6763999999999997,FALSE
0.1,0.1,0,0.7,0,0.1,-1.8481999999999998,FALSE
0,0.2,0,0.7,0,0.1,-2.04,FALSE
0.1,0,0.1,0.7,0,0.1,-1.7330290819243521,FALSE
0,0.1,0.1,0.7,0,0.1,-1.904829081924352,FALSE
0,0,0.2,0.7,0,0.1,-1.77859724183983,FALSE
0.1,0,0,0.8,0,0.1,-2.2382,FALSE
0,0.1,0,0.8,0,0.1,-2.41,FALSE
0,0,0.1,0.8,0,0.1,-2.2948290819243526,FALSE
0,0,0,0.9,0,0.1,-2.8,FALSE
0.8,0,0,0,0.1,0.1,2.194400000000001,TRUE
0.7,0.1,0,0,0.1,0.1,2.0226000000000006,TRUE
0.6,0.2,0,0,0.1,0.1,1.8308,TRUE
0.5,0.3,0,0,0.1,0.1,1.6190000000000002,TRUE
0.4,0.4,0,0,0.1,0.1,1.3872000000000002,TRUE
0.3,0.5,0,0,0.1,0.1,1.1354000000000002,TRUE
0.2,0.6,0,0,0.1,0.1,0.8636000000000001,TRUE
0.1,0.7,0,0,0.1,0.1,0.5718000000000001,TRUE
0,0.8,0,0,0.1,0.1,0.2599999999999999,TRUE
0.7,0,0.1,0,0.1,0.1,2.137770918075648,TRUE
0.6,0.1,0.1,0,0.1,0.1,1.965970918075648,TRUE
0.5,0.2,0.1,0,0.1,0.1,1.7741709180756482,TRUE
0.4,0.3,0.1,0,0.1,0.1,1.562370918075648,TRUE
0.3,0.4,0.1,0,0.1,0.1,1.3305709180756478,TRUE
0.2,0.5,0.1,0,0.1,0.1,1.078770918075648,TRUE
0.1,0.6,0.1,0,0.1,0.1,0.8069709180756479,TRUE
0,0.7,0.1,0,0.1,0.1,0.5151709180756479,TRUE
0.6,0,0.2,0,0.1,0.1,2.0922027581601697,TRUE
0.5,0.1,0.2,0,0.1,0.1,1.9204027581601704,TRUE
0.4,0.2,0.2,0,0.1,0.1,1.7286027581601697,TRUE
0.3,0.3,0.2,0,0.1,0.1,1.51680275816017,TRUE
0.2,0.4,0.2,0,0.1,0.1,1.28500275816017,TRUE
0.1,0.5,0.2,0,0.1,0.1,1.03320275816017,TRUE
0,0.6,0.2,0,0.1,0.1,0.7614027581601699,TRUE
0.5,0,0.3,0,0.1,0.1,2.0588588075760033,TRUE
0.4,0.1,0.3,0,0.1,0.1,1.887058807576003,TRUE
0.3,0.2,0.3,0,0.1,0.1,1.6952588075760033,TRUE
0.2,0.3,0.3,0,0.1,0.1,1.4834588075760033,TRUE
0.1,0.4,0.3,0,0.1,0.1,1.2516588075760033,TRUE
0,0.5,0.3,0,0.1,0.1,0.9998588075760033,TRUE
0.4,0,0.4,0,0.1,0.1,2.0390246976412705,TRUE
0.3,0.1,0.4,0,0.1,0.1,1.8672246976412703,TRUE
0.2,0.2,0.4,0,0.1,0.1,1.6754246976412706,TRUE
0.1,0.3,0.4,0,0.1,0.1,1.4636246976412706,TRUE
0,0.4,0.4,0,0.1,0.1,1.2318246976412703,TRUE
0.3,0,0.5,0,0.1,0.1,2.034121270700128,TRUE
0.2,0.1,0.5,0,0.1,0.1,1.8623212707001287,TRUE
0.1,0.2,0.5,0,0.1,0.1,1.670521270700128,TRUE
0,0.3,0.5,0,0.1,0.1,1.4587212707001282,TRUE
0.2,0,0.6,0,0.1,0.1,2.0457188003905094,TRUE
0.1,0.1,0.6,0,0.1,0.1,1.8739188003905092,TRUE
0,0.2,0.6,0,0.1,0.1,1.682118800390509,TRUE
0.1,0,0.7,0,0.1,0.1,2.075552707470477,TRUE
